Vert_Group,Genus,Species,Common_name,Latitude,Longitude,Elevation,Year_final,Breeding_Cycle,Moult,Life_Stage,CaptureMethod,SampleMethod,MaxLatency_A,MaxLate_Cort,LateStressCort,MajorStressPop,Male_A_Mean,fem_A_Mean,Male_BC_Mean,fem_BC_Mean,Male_SC_Mean,fem_SC_Mean,Ref_ID
Bird,Calcarius,mccownii,McCown's longspur,47.533,-112.45,1261,1997,Breeding,,"Incubation, Young care",Trap,"Active, Attractant",,3,30,,,,3.0692,8.9424,17.8237,15.9034,100
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Young care,Trap,Active,14,14,,,,0.113,,4.8399,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Prebreeding,Trap,Active,14,14,,,1.7645,0.16,9.5832,7.6423,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Nonbreeding,Y,,Trap,Active,14,14,,,,0.162,,0.8874,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Young care,Trap,Active,14,14,,,,0.17,,8.688,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Young care,Trap,Active,14,14,,,,0.171,,5.3227,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Laying,Trap,Active,14,14,,,4.4158,0.171,7.9988,6.5053,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Incubation,Trap,Active,14,14,,,1.1264,0.181,1.7721,3.0908,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Incubation,Trap,Active,14,14,,,,0.291,,1.3139,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Incubation,Trap,Active,14,14,,,1.1371,0.3,0.9496,3.8092,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Laying,Trap,Active,14,14,,,,0.319,,6.2234,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Laying,Trap,Active,14,14,,,,0.329,,7.8458,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Nonbreeding,Y,,Trap,Active,14,14,,,0.6346,,0.9304,,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Incubation,Trap,Active,14,14,,,0.6973,,1.4064,,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Young care,Trap,Active,14,14,,,1.4559,,2.2513,,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Young care,Trap,Active,14,14,,,2.4531,,9.1024,,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Young care,Trap,Active,14,14,,,3.6707,,8.9144,,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Laying,Trap,Active,14,14,,,4.768,,10.664,,,,89
Bird,Passer,domesticus,House sparrow,42,-73.75,100,1984,Breeding,,Laying,Trap,Active,14,14,,,5.7374,,5.9289,,,,89
Bird,Plocepasser,mahali,White-browed sparrow weaver,-13,31.5,598,1988,Breeding,,,Trap,Active,,,6,,0.0995,0.0628,26.0229,23.6266,,,319
Bird,Plocepasser,mahali,White-browed sparrow weaver,-13,31.5,598,1988,Breeding,,,Trap,Active,,,,,0.0963,0.0722,34.0357,26.838,,,319
Bird,Cardinalis,cardinalis,Northern cardinal,31.35,-89.42,80,2011,Breeding,,Incubation,Trap,Active,3,3,,,,0.96,,8.67,,,406
Bird,Cantorchilus,leucotis,Buff-breasted wren,9.12,-79.7,50,2004,Breeding,,Prebreeding,Trap,Active,10,,,,,0.0603,,,,,182
Bird,Cantorchilus,leucotis,Buff-breasted wren,9.12,-79.7,50,2004,Breeding,,Prebreeding,Trap,Active,10,,,,,0.0805,,,,,182
Bird,Cantorchilus,leucotis,Buff-breasted wren,9.12,-79.7,50,2005,Nonbreeding,,Prebreeding,Trap,Active,10,,,,,0.1219,,,,,182
Bird,Cantorchilus,leucotis,Buff-breasted wren,9.12,-79.7,50,2004,Breeding,,Prebreeding,Trap,Active,10,,,,,0.1619,,,,,182
Bird,Cantorchilus,leucotis,Buff-breasted wren,9.12,-79.7,50,2005,Nonbreeding,,Prebreeding,Trap,Active,10,,,,,0.2095,,,,,182
Bird,Cantorchilus,leucotis,Buff-breasted wren,9.12,-79.7,50,2004,Nonbreeding,,Prebreeding,Trap,Active,10,,,,,0.21,,,,,182
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.55,-83.67,2613,2007,Breeding,,,Trap,Active,10,,,,0.3047,,,,,,174
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.55,-83.67,2613,2007,Breeding,,,Trap,Active,10,,,,0.4184,,,,,,174
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.55,-83.67,2613,2004,Breeding,,,Trap,Active,10,,,,0.8735,,,,,,174
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.55,-83.67,2613,2004,Breeding,,,Trap,Active,10,,,,1.632,,,,,,174
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.55,-83.67,2613,2006,Breeding,,,Trap,Active,10,,,,3.0496,,,,,,174
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.55,-83.67,2613,2006,Breeding,,,Trap,Active,10,,,,3.679,,,,,,174
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,1,2005,Breeding,,,Trap,Active,,3,30,,,,48.38,,195.545,,280
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,1,2005,Nonbreeding,Y,,Trap,Active,,3,30,,,,11.92,,36.519,,280
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,1,2005,Nonbreeding,,,Trap,Active,,3,30,,,,7.67,,49.712,,280
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,1,2005,Nonbreeding,,,Trap,Active,,3,30,,,,22.21,,57.351,,280
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,1,2005,Breeding,,,Trap,Active,,3,30,,,,43.573,,164.063,,280
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,1,2005,Nonbreeding,Y,,Trap,Active,,3,30,,,,11.92,,62.444,,280
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,1,2005,Nonbreeding,,,Trap,Active,,3,30,,,,8.56,,46.009,,280
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,1,2005,Nonbreeding,,,Trap,Active,,3,30,,,,12.79,,66.609,,280
Bird,Parus,major,Great tit,51.223,4.41,12,2000,Breeding,,Young care,Trap,Active,2,2,,,0.419,,14.101,,,,309
Bird,Parus,major,Great tit,51.223,4.41,12,2001,Breeding,,Laying,Trap,Active,2,2,,,0.47,,13.997,,,,309
Bird,Parus,major,Great tit,51.223,4.41,12,2000,Breeding,,Incubation,Trap,Active,2,2,,,0.559,,23.165,,,,309
Bird,Parus,major,Great tit,51.223,4.41,12,2000,Breeding,,Incubation,Trap,Active,2,2,,,0.197,,35.307,,,,309
Bird,Parus,major,Great tit,51.223,4.41,12,2000,Breeding,,Young care,Trap,Active,2,2,,,0.198,,21.211,,,,309
Bird,Parus,major,Great tit,51.223,4.41,12,2001,Breeding,,Laying,Trap,Active,2,2,,,0.218,,51.498,,,,309
Bird,Zonotrichia,leucophrys,White-crowned sparrow,68.633,-149.633,150,2012,Breeding,N,Incubation,Trap,Attractant,,,30,,,,5.5394,3.2334,50.3364,32.6324,411
Bird,Zonotrichia,leucophrys,White-crowned sparrow,68.633,-149.633,150,2012,Breeding,N,Prebreeding,Trap,Attractant,,,30,,,,6.0912,3.7839,87.1351,44.0644,411
Bird,Zonotrichia,leucophrys,White-crowned sparrow,68.633,-149.633,150,2012,Breeding,N,,Trap,Attractant,,,30,,,,3.5122,3.9256,13.439,21.5575,411
Bird,Zonotrichia,leucophrys,White-crowned sparrow,68.633,-149.633,150,2012,Breeding,N,Young care,Trap,Attractant,,,30,,,,3.162,5.3942,52.9475,26.6406,411
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1995,Breeding,,,Trap,Active,5,5,,,0.0209,,10.2756,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1995,Breeding,,,Trap,Active,5,5,,,0.0627,,22.817,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,0.154,,20.093,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,0.168,,26.4929,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,0.182,,18.9022,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,0.203,,6.8465,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,0.28,,16.9674,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,0.3081,,6.5488,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1995,Breeding,,,Trap,Active,5,5,,,0.6688,,52.6418,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1995,Breeding,,,Trap,Active,5,5,,,0.6688,,23.5601,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1995,Breeding,,,Trap,Active,5,5,,,0.7315,,59.986,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,0.9802,,36.1674,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,0.9802,,31.4047,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,1.0082,,46.7349,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,1.4282,,38.9952,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,1.5263,,66.0836,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,1.8763,,59.8326,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,1.9463,,69.2093,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,2.0163,,63.7023,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,2.0863,,46.7349,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1995,Breeding,,,Trap,Active,5,5,,,2.2153,,28.8253,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1995,Breeding,,,Trap,Active,5,5,,,2.4033,,77.3273,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1996,Breeding,,,Trap,Active,5,5,,,2.6183,,50.7534,,,,162
Bird,Cettia,diphone,Bush warbler,35.92,138.87,1100,1995,Breeding,,,Trap,Active,5,5,,,4.5558,,63.4167,,,,162
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,40,2005,Breeding,,,Trap,Active,,6,,,,,19.809,,,,281
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,40,2005,Breeding,,,Trap,Active,,6,,,,,65.36,,,,281
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,40,2005,Breeding,,,Trap,Active,,6,,,,,36.48,,,,281
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,40,2005,Breeding,,,Trap,Active,,6,,,,,70.71,,,,281
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,40,2005,Nonbreeding,,,Trap,Active,,6,,,,,22.97,,,,281
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,40,2005,Nonbreeding,,,Trap,Active,,6,,,,,14.31,,,,281
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,40,2005,Nonbreeding,,,Trap,Active,,6,,,,,13.05,,,,281
Bird,Melospiza,melodia,Song sparrow,49.2,-122.67,40,2005,Nonbreeding,,,Trap,Active,,6,,,,,26.24,,,,281
Bird,Cettia,diphone,Bush warbler,35.917,138.867,1640,1996,Breeding,,"Prebreeding, Courtship",Trap,Active,,5,30,,,,44.032,,13.806,,312
Bird,Cettia,diphone,Bush warbler,35.917,138.867,1640,1996,Breeding,,"Courtship, Nest-building",Trap,Active,,5,30,,,,64.902,,46.154,,312
Bird,Cettia,diphone,Bush warbler,35.917,138.867,1640,1996,Breeding,,"Incubation, Young care",Trap,Active,,5,30,,,,56.139,,66.071,,312
Bird,Cettia,diphone,Bush warbler,35.917,138.867,1640,1996,Breeding,,"Young care, Postbreeding",Trap,Active,,5,30,,,,45.463,,54.115,,312
Bird,Cettia,diphone,Bush warbler,35.917,138.867,1640,1996,Breeding,,Postbreeding,Trap,Active,,5,30,,,,31.911,,33.881,,312
Bird,Cettia,diphone,Bush warbler,35.917,138.867,1640,1996,Breeding,,Postbreeding,Trap,Active,,5,30,,,,10.402,,5.355,,312
Bird,Melospiza,melodia,Song sparrow,37.138,-80.55,700,2010,Breeding,,,Trap,Active,,3,30,Urban,,,59.3849,,126.2354,,410
Bird,Melospiza,melodia,Song sparrow,37.138,-80.55,700,2011,Breeding,,,Trap,Active,,3,30,Urban,,,41.0604,,123.5207,,410
Bird,Melospiza,melodia,Song sparrow,37.138,-80.55,700,2012,Breeding,,,Trap,Active,,3,30,Urban,,,44.7932,,127.2534,,410
Bird,Melospiza,melodia,Song sparrow,37.138,-80.55,700,2013,Breeding,,,Trap,Active,,3,30,Urban,,,30.2015,,80.4242,,410
Bird,Melospiza,melodia,Song sparrow,37.057,-80.629,700,2010,Breeding,,,Trap,Active,,3,30,,,,32.2375,,107.9109,,410
Bird,Melospiza,melodia,Song sparrow,37.057,-80.629,700,2011,Breeding,,,Trap,Active,,3,30,,,,43.0965,,151.6861,,410
Bird,Melospiza,melodia,Song sparrow,37.057,-80.629,700,2012,Breeding,,,Trap,Active,,3,30,,,,44.7932,,127.2534,,410
Bird,Melospiza,melodia,Song sparrow,37.057,-80.629,700,2013,Breeding,,,Trap,Active,,3,30,,,,27.1474,,100.4454,,410
Bird,Melospiza,melodia,Song sparrow,33.9742,-117.3273,332,2012,Breeding,N,,Trap,Active,,3,39,Urban,,,24.53,,103.72,,430
Bird,Melospiza,melodia,Song sparrow,33.9658,-117.2855,838,2012,Breeding,N,,Trap,Active,,3,39,,,,26.29,,131.65,,430
Bird,Melospiza,melodia,Song sparrow,37.6142,-118.8297,2100,2012,Breeding,N,,Trap,Active,,3,30,,,,48.89,,183.12,,431
Bird,Setophaga,caerulescens,Black-throated blue warbler,43.93,-71.75,610,2012,Breeding,N,Young care,Trap,Active,3,3,,,1.17,,32.56,,,,434
Bird,Setophaga,caerulescens,Black-throated blue warbler,43.93,-71.75,610,2012,Breeding,N,Courtship,Trap,Active,3,3,,,4.52,,42.35,,,,434
Bird,Catharus,ustulatus,Swainson's thrush,44.5,-123.6,530,2009,Breeding,N,Breeding,Trap,Active,,3,30,,,,19.09,,93.73,,437
Bird,Catharus,ustulatus,Swainson's thrush,44.5,-123.6,530,2009,Breeding,N,Breeding,Trap,Active,,3,30,,,,10.63,,89.63,,437
Bird,Junco,hyemalis,Dark-eyed junco,37.367,-80.53,1206,2012,Breeding,N,,Trap,Active,,4,,,1.01,,14.06,,,,444
Bird,Junco,hyemalis,Dark-eyed junco,37.367,-80.53,1206,2012,Breeding,N,,Trap,Active,,5,,,4.11,,19.82,,,,444
Bird,Agelaius,phoeniceus,Red-winged blackbird,44.567,-76.325,130,2013,Breeding,N,Breeding,Trap,Active,,3,,,,,12.31,,,,446
Bird,Melozone,aberti,Abert's towhee,32.4167,-112.0667,320,2012,,,,Trap,Passive,3,,,,2.36,,,,,,485
Bird,Melozone,aberti,Abert's towhee,32.4167,-112.0667,320,2012,,,,Trap,Passive,3,,,,2.53,,,,,,485
Bird,Melozone,aberti,Abert's towhee,32.4167,-112.0667,320,2012,,,,Trap,Passive,3,,,,3.36,,,,,,485
Bird,Melozone,aberti,Abert's towhee,32.4167,-112.0667,320,2012,,,,Trap,Passive,3,,,,3.44,,,,,,485
Bird,Melozone,aberti,Abert's towhee,32.4167,-112.0667,320,2012,,,,Trap,Passive,3,,,,3.56,,,,,,485
Bird,Melozone,aberti,Abert's towhee,32.4167,-112.0667,320,2012,,,,Trap,Passive,3,,,,5.15,,,,,,485
Bird,Melozone,aberti,Abert's towhee,32.4167,-112.0667,320,2012,,,,Trap,Passive,3,,,,5.65,,,,,,485
Bird,Malurus,melanocephalus,Red-backed fairy-wren,-17.3833,145.4167,1040,2011,Breeding,N,Young care,Trap,Active,8,,,,0.4476,,,,,,483
Bird,Malurus,melanocephalus,Red-backed fairy-wren,-17.3833,145.4167,1040,2011,Breeding,N,Young care,Trap,Active,8,,,,0.6986,,,,,,483
Bird,Malurus,melanocephalus,Red-backed fairy-wren,-17.3833,145.4167,1040,2011,Breeding,N,Young care,Trap,Active,8,,,,1.206,,,,,,483
Bird,Malurus,melanocephalus,Red-backed fairy-wren,-17.3833,145.4167,1040,2011,Breeding,N,Young care,Trap,Active,8,,,,1.9128,,,,,,483
Bird,Passerina,cyanea,Indigo bunting,37.1333,-91.05,355,2000,Breeding,,Young care,Trap,"Active, Attractant",,4,30,,,,21.4,21.6,73.9,54.3,314
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.554,-83.668,2585,2006,Nonbreeding,,,Trap,Attractant,,3,30,,,,,3.07,,,72
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.554,-83.668,2585,2006,Breeding,,,Trap,Attractant,,3,30,,,,,6.61,,,72
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.554,-83.668,2585,2006,Breeding,,,Trap,Attractant,,3,30,,,,,7.27,,,72
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.554,-83.668,2585,2006,Breeding,Y,,Trap,Attractant,,3,30,,,,3.57,,,,72
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.554,-83.668,2585,2006,Nonbreeding,Y,,Trap,Attractant,,3,30,,,,3.18,,,,72
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.554,-83.668,2585,2006,Nonbreeding,Y,,Trap,Attractant,,3,30,,,,16.37,,,,72
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.554,-83.668,2585,2006,Nonbreeding,,,Trap,Attractant,,3,30,,,,2.73,,,,72
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.554,-83.668,2585,2006,Nonbreeding,,,Trap,Attractant,,3,30,,,,6.91,,,,72
Bird,Zonotrichia,capensis,Rufous-collared sparrow,9.554,-83.668,2585,2006,Nonbreeding,,,Trap,Attractant,,3,30,,,,3.31,,,,72
Bird,Accipiter,striatus,Sharp-shinned hawk,43.75,-115.2833,2470,,Nonbreeding,,Migration,Trap,Attractant,,3,30,,,,31.61,25.72,,,293
Bird,Accipiter,gentilis,Northern goshawk,43.75,-115.2833,2470,,Nonbreeding,,Migration,Trap,Attractant,,3,30,,,,29.67,28.67,,,293
Bird,Accipiter,striatus,Sharp-shinned hawk,43.75,-115.2833,2470,,Nonbreeding,,Migration,Trap,Attractant,,3,30,,,,29.65,29.07,,,293
Bird,Accipiter,cooperii,Cooper's hawk,43.75,-115.2833,2470,,Nonbreeding,,Migration,Trap,Attractant,,3,30,,,,55.77,40.62,,,293
Bird,Accipiter,cooperii,Cooper's hawk,43.75,-115.2833,2470,,Nonbreeding,,Migration,Trap,Attractant,,3,30,,,,66.44,41.12,,,293
Bird,Phalaropus,tricolor,Wilson's phalarope,51.8296,-104.9982,530,,Breeding,,"Prebreeding, Laying",Trap,Active,15,,,,,0.505,,,,,126
Bird,Phalaropus,tricolor,Wilson's phalarope,51.8296,-104.9982,530,,Nonbreeding,,,Trap,Active,15,,,,3.608,,,,,,126
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1983,Breeding,,Young care,Trap,Active,10,,,,0.1438,,,,,,141
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1983,Breeding,,Incubation,Trap,Active,10,,,,0.2176,,,,,,141
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1983,Breeding,,Young care,Trap,Active,10,,,,0.2301,,,,,,141
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1984,Breeding,,Incubation,Trap,Active,10,,,,0.2613,,,,,,141
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1984,Breeding,,Young care,Trap,Active,10,,,,0.302,,,,,,141
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1984,Breeding,,Young care,Trap,Active,10,,,,0.3764,,,,,,141
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1983,Breeding,,Incubation,Trap,Active,10,,,,0.5501,,,,,,141
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1984,Breeding,,Incubation,Trap,Active,10,,,,0.7766,,,,,,141
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1983,Breeding,,Laying ,Trap,Active,10,,,,0.8335,,,,,,141
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1984,Breeding,,Laying ,Trap,Active,10,,,,1.0964,,,,,,141
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1983,Breeding,,"Prebreeding, Laying",Trap,Active,10,,,,1.432,,,,,,141
Bird,Sturnus,vulgaris,Starling,41.7715,-73.7502,130,1984,Breeding,,"Prebreeding, Laying",Trap,Active,10,,,,2.3865,,,,,,141
Bird,Phalaropus,tricolor,Wilson's phalarope,51.8296,-104.9982,530,,Breeding,,Incubation,Trap,Active,15,,,,0.625,,,,,,126
Bird,Melozone,aberti,Abert's towhee,33.944,-112.385,1644,2006,Nonbreeding,,,Trap,"Active, Attractant",,3,30,,,,15.97,,54.92,,23
Bird,Melozone,aberti,Abert's towhee,33.944,-112.385,1644,2006,Breeding,,,Trap,"Active, Attractant",,3,30,,,,8.79,,41.42,,23
Bird,Melozone,aberti,Abert's towhee,33.944,-112.385,1644,2006,Nonbreeding,Y,,Trap,"Active, Attractant",,3,30,,,,14.66,,36.94,,23
Bird,Melozone,aberti,Abert's towhee,33.45,-112.067,340,2006,Nonbreeding,,,Trap,"Active, Attractant",,3,30,,,,12.6,,22.61,,23
Bird,Melozone,aberti,Abert's towhee,33.45,-112.067,340,2006,Breeding,,,Trap,"Active, Attractant",,3,30,,,,12.61,,44.34,,23
Bird,Melozone,aberti,Abert's towhee,33.45,-112.067,340,2006,Nonbreeding,Y,,Trap,"Active, Attractant",,3,30,,,,15.6,,30.2,,23
Bird,Melozone,fuscus,Canyon towhee,33.371,-112.591,265,2006,Nonbreeding,,,Trap,"Active, Attractant",,3,30,,,,7.37,,30.96,,23
Bird,Melozone,fuscus,Canyon towhee,33.371,-112.591,265,2006,Breeding,,,Trap,"Active, Attractant",,3,30,,,,5.12,,17.91,,23
Bird,Melozone,fuscus,Canyon towhee,33.371,-112.591,265,2006,Nonbreeding,Y,,Trap,"Active, Attractant",,3,30,,,,7.89,,40.71,,23
Bird,Mimus,polyglottos,Northern mockingbird,33.45,-112.067,340,2006,Nonbreeding,,,Trap,"Active, Attractant",,3,30,,,,5.48,,26.05,,23
Bird,Mimus,polyglottos,Northern mockingbird,33.45,-112.067,340,2006,Breeding,,,Trap,"Active, Attractant",,3,30,,,,7.79,,42.51,,23
Bird,Mimus,polyglottos,Northern mockingbird,33.45,-112.067,340,2006,Nonbreeding,Y,,Trap,"Active, Attractant",,3,30,,,,9.82,,31.75,,23
Bird,Mimus,polyglottos,Northern mockingbird,33.944,-112.385,1644,2006,Nonbreeding,,,Trap,"Active, Attractant",,3,30,,,,10.94,,20.8,,23
Bird,Mimus,polyglottos,Northern mockingbird,33.944,-112.385,1644,2006,Breeding,,,Trap,"Active, Attractant",,3,30,,,,4,,39.17,,23
Bird,Mimus,polyglottos,Northern mockingbird,33.944,-112.385,1644,2006,Nonbreeding,Y,,Trap,"Active, Attractant",,3,30,,,,6.03,,12.56,,23
Bird,Passer,domesticus,House sparrow,33.45,-112.067,340,2006,Nonbreeding,,,Trap,"Active, Attractant",,3,30,,,,7.93,,31.71,,23
Bird,Passer,domesticus,House sparrow,33.45,-112.067,340,2006,Breeding,,,Trap,"Active, Attractant",,3,30,,,,7.66,,43.23,,23
Bird,Passer,domesticus,House sparrow,33.45,-112.067,340,2006,Nonbreeding,Y,,Trap,"Active, Attractant",,3,30,,,,3.44,,23.94,,23
Bird,Passer,domesticus,House sparrow,33.944,-112.385,1644,2006,Nonbreeding,,,Trap,"Active, Attractant",,3,30,,,,9.09,,31.24,,23
Bird,Passer,domesticus,House sparrow,33.944,-112.385,1644,2006,Breeding,,,Trap,"Active, Attractant",,3,30,,,,2.54,,88.79,,23
Bird,Passer,domesticus,House sparrow,33.944,-112.385,1644,2006,Nonbreeding,Y,,Trap,"Active, Attractant",,3,30,,,,10.31,,28.12,,23
Bird,Toxostoma,curvirostre,Curve-billed thrasher,33.45,-112.067,340,2006,Nonbreeding,,,Trap,"Active, Attractant",,3,30,,,,6.08,,38.49,,23
Bird,Toxostoma,curvirostre,Curve-billed thrasher,33.45,-112.067,340,2006,Breeding,,,Trap,"Active, Attractant",,3,30,,,,15.33,,42.86,,23
Bird,Toxostoma,curvirostre,Curve-billed thrasher,33.45,-112.067,340,2006,Nonbreeding,Y,,Trap,"Active, Attractant",,3,30,,,,3.75,,34.7,,23
Bird,Toxostoma,curvirostre,Curve-billed thrasher,33.944,-112.385,1644,2006,Nonbreeding,,,Trap,"Active, Attractant",,3,30,,,,17.92,,37,,23
Bird,Toxostoma,curvirostre,Curve-billed thrasher,33.944,-112.385,1644,2006,Breeding,,,Trap,"Active, Attractant",,3,30,,,,14.25,,27.61,,23
Bird,Toxostoma,curvirostre,Curve-billed thrasher,33.944,-112.385,1644,2006,Nonbreeding,Y,,Trap,"Active, Attractant",,3,30,,,,17.82,,47.44,,23
Bird,Zonotrichia,capensis,Rufous-collared sparrow,-0.35,-78.1,3300,2001,Nonbreeding,Y,,Trap,Active,,4,30,,,,4.912,3.22,21.748,17.527,311
Bird,Parus,montanus,Willow tit,57.7104,12.1033,120,,Nonbreeding,,,Trap,"Active, Attractant",,,,,0.424,0.078,,,,,122
Bird,Parus,montanus,Willow tit,57.7104,12.1033,120,,Nonbreeding,,,Trap,"Active, Attractant",,,,,0.3718,0.1146,,,,,122
Bird,Parus,montanus,Willow tit,57.7104,12.1033,120,,Breeding,,Young care,Trap,"Active, Attractant",,,,,0.361,0.13,,,,,122
Bird,Parus,montanus,Willow tit,57.7104,12.1033,120,,Nonbreeding,,,Trap,"Active, Attractant",,,,,0.4976,0.13,,,,,122
Bird,Parus,montanus,Willow tit,57.7104,12.1033,120,,Breeding,,,Trap,"Active, Attractant",,,,,0.3213,0.1308,,,,,122
Bird,Parus,montanus,Willow tit,57.7104,12.1033,120,,Nonbreeding,,,Trap,"Active, Attractant",,,,,0.2719,0.1513,,,,,122
Bird,Parus,montanus,Willow tit,57.7104,12.1033,120,,Breeding,,,Trap,"Active, Attractant",,,,,0.777,0.1771,,,,,122
Bird,Parus,montanus,Willow tit,57.7104,12.1033,120,,Breeding,,,Trap,"Active, Attractant",,,,,1.4138,0.2078,,,,,122
Bird,Parus,montanus,Willow tit,57.7104,12.1033,120,,Nonbreeding,,,Trap,"Active, Attractant",,,,,0.2243,0.2083,,,,,122
